task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
11,6,110,100.00000,-1.38919,7.87846,regular,0,True,90.00000,99.75000,-0.25000,3027.00000,2,999282,1067,-0.49982,2.17755,-0.49982,2.17755,1,2.92736
11,7,111,140.00000,-6.12836,5.14230,regular,0,True,130.00000,138.25000,-1.75000,1910.00000,2,1004553,1485,-1.55500,1.41746,-1.55500,1.41746,1,-2.35073
11,8,112,120.00000,-4.00000,6.92820,regular,0,True,110.00000,120.50000,0.50000,2924.00000,2,1010757,1000,-1.14774,1.74615,-1.14774,1.74615,1,3.31682
12,1,113,140.00000,-6.12836,5.14230,regular,-50,True,130.00000,138.50000,-1.50000,2152.00000,2,1015945,1051,-1.42542,1.41746,0.16960,2.00306,1,-4.83957
12,2,114,120.00000,-4.00000,6.92820,regular,-50,True,110.00000,119.50000,-0.50000,2278.00000,2,1025752,1267,-1.14774,1.66398,0.53693,1.94880,1,4.59620
12,3,115,40.00000,6.12836,5.14230,regular,-50,True,30.00000,38.50000,-1.50000,2067.00000,2,1032908,934,1.74012,1.10932,1.96832,-0.61995,1,-7.48264
12,4,116,20.00000,7.51754,2.73616,regular,-50,True,10.00000,18.25000,-1.75000,2117.00000,2,1040230,834,1.90673,0.80118,1.83936,-0.94565,1,2.79143
12,5,117,100.00000,-1.38919,7.87846,regular,-50,True,90.00000,99.75000,-0.25000,2001.00000,2,1047703,934,-0.81452,1.86941,0.90849,1.82559,1,13.54322
12,6,118,160.00000,-7.51754,2.73616,regular,-50,True,150.00000,158.50000,-1.50000,1920.00000,2,1054675,1552,-2.03631,0.12326,-1.21449,1.63913,1,16.53605
12,7,119,80.00000,1.38919,7.87846,regular,-50,True,70.00000,78.75000,-1.25000,1668.00000,2,1061847,1485,-0.07405,2.03375,1.51035,1.36400,1,12.08525
12,8,120,60.00000,4.00000,6.92820,regular,-50,True,50.00000,58.50000,-1.50000,1776.00000,2,1069486,967,1.74012,1.17095,2.01553,-0.58034,1,-26.06286
