task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
12,1,113,20.00000,7.51754,2.73616,regular,-60,True,10.00000,24.25000,4.25000,5298.00000,2,1118670,617,1.86970,0.82172,1.64648,-1.20835,1,3.72515
12,2,114,40.00000,6.12836,5.14230,regular,-60,True,30.00000,43.00000,3.00000,18262.00000,2,1153597,1734,1.59202,1.33529,1.95241,-0.71109,1,-0.01211
12,3,115,100.00000,-1.38919,7.87846,regular,-60,True,90.00000,0.75000,-99.25000,10487.00000,2,1171211,884,2.05482,0.00000,1.02741,-1.77953,1,-100.00000
12,4,116,80.00000,1.38919,7.87846,regular,-60,True,70.00000,0.50000,-79.50000,10104.00000,2,1188140,700,2.12887,-0.04109,1.02885,-1.86420,1,-81.10575
12,5,117,160.00000,-7.51754,2.73616,regular,-60,True,150.00000,268.25000,108.25000,11208.00000,2,1205503,799,0.24065,-1.99267,-1.60537,-1.20475,1,116.88613
12,6,118,120.00000,-4.00000,6.92820,regular,-60,True,110.00000,180.25000,60.25000,8740.00000,2,1219681,817,-1.96226,-0.61629,-1.51485,1.39122,1,77.43602
12,7,119,140.00000,-6.12836,5.14230,regular,-60,True,130.00000,89.50000,-50.50000,7839.00000,2,1232708,700,0.22214,2.09538,1.92573,0.85531,1,-56.05156
12,8,120,60.00000,4.00000,6.92820,regular,-60,True,50.00000,1.50000,-58.50000,6048.00000,2,1247036,634,2.20292,-0.18489,0.94134,-2.00022,1,-64.79756
12,9,121,120.00000,-4.00000,6.92820,regular,-60,True,110.00000,212.75000,92.75000,11345.00000,2,1265934,3786,-1.09220,-1.93104,-2.21843,-0.01964,1,120.50741
12,10,122,100.00000,-1.38919,7.87846,regular,-60,True,90.00000,3.00000,-97.00000,7992.00000,2,1286083,3670,2.18440,-0.41086,0.73639,-2.09718,1,-110.65221
12,11,123,80.00000,1.38919,7.87846,regular,-60,True,70.00000,269.50000,-170.50000,19007.00000,2,1311035,750,0.38875,-2.15701,-1.67365,-1.41517,1,-159.78347
12,12,124,20.00000,7.51754,2.73616,regular,-60,True,10.00000,92.75000,72.75000,13611.00000,2,1340325,2869,-0.31470,1.99267,1.56835,1.26887,1,78.97453
12,13,125,140.00000,-6.12836,5.14230,regular,-60,True,130.00000,315.25000,175.25000,14262.00000,2,1367028,1551,1.79565,-0.92443,0.09724,-2.01730,1,-167.24015
12,14,126,40.00000,6.12836,5.14230,regular,-60,True,30.00000,353.00000,-47.00000,5557.00000,2,1386043,1284,2.03631,0.00000,1.01815,-1.76350,1,-40.00000
12,15,127,60.00000,4.00000,6.92820,regular,-60,True,50.00000,91.25000,31.25000,5443.00000,2,1402422,717,-0.53685,2.05430,1.51065,1.49207,1,44.64557
12,16,128,160.00000,-7.51754,2.73616,regular,-60,True,150.00000,211.75000,51.75000,8445.00000,2,1422705,1218,-1.77714,-1.02715,-1.77811,1.02548,1,50.02702
12,17,129,60.00000,4.00000,6.92820,regular,-60,True,50.00000,109.75000,49.75000,6622.00000,2,1432912,767,-1.18476,1.66398,0.84867,1.85802,1,65.45101
12,18,130,20.00000,7.51754,2.73616,regular,-60,True,10.00000,333.75000,-46.25000,9661.00000,2,1456297,1051,1.83268,-0.84226,0.18692,-2.00828,1,-44.68249
12,19,131,40.00000,6.12836,5.14230,regular,-60,True,30.00000,79.50000,39.50000,5025.00000,2,1473094,901,0.27768,2.15701,2.00687,0.83803,1,42.66444
12,20,132,120.00000,-4.00000,6.92820,regular,-60,True,110.00000,156.00000,36.00000,6810.00000,2,1483518,934,-1.74012,1.06823,0.05506,2.04110,1,28.45495
12,21,133,100.00000,-1.38919,7.87846,regular,-60,True,90.00000,128.25000,28.25000,6028.00000,2,1499247,784,-1.61054,1.21203,0.24439,2.00078,1,43.03630
12,22,134,80.00000,1.38919,7.87846,regular,-60,True,70.00000,111.25000,31.25000,5904.00000,2,1512507,2201,-1.62905,1.33529,0.34187,2.07844,1,60.65942
12,23,135,140.00000,-6.12836,5.14230,regular,-60,True,130.00000,170.75000,30.75000,4789.00000,2,1520413,767,-2.09185,0.22597,-0.85022,1.92458,1,33.83459
12,24,136,160.00000,-7.51754,2.73616,regular,-60,True,150.00000,201.50000,41.50000,4951.00000,2,1531772,834,-1.57351,-1.41746,-2.01432,0.65397,1,62.01337
12,25,137,60.00000,4.00000,6.92820,regular,-60,True,50.00000,90.75000,30.75000,7002.00000,2,1546683,1667,-0.70345,1.95158,1.33839,1.58500,1,49.82178
12,26,138,160.00000,-7.51754,2.73616,regular,-60,True,150.00000,189.50000,29.50000,4324.00000,2,1554323,984,-1.83268,-1.00661,-1.78808,1.08384,1,48.77804
12,27,139,100.00000,-1.38919,7.87846,regular,-60,True,90.00000,130.25000,30.25000,6287.00000,2,1566399,1001,-1.74012,1.06823,0.05506,2.04110,1,48.45495
12,28,140,120.00000,-4.00000,6.92820,regular,-60,True,110.00000,142.50000,22.50000,4318.00000,2,1576506,766,-1.94375,0.57520,-0.47373,1.97094,1,43.51531
12,29,141,140.00000,-6.12836,5.14230,regular,-60,True,130.00000,175.75000,35.75000,4917.00000,2,1587865,850,-2.14738,-0.32869,-1.35834,1.69534,1,48.70247
12,30,142,20.00000,7.51754,2.73616,regular,-60,True,10.00000,59.75000,39.75000,5255.00000,2,1600342,3670,1.83268,1.10932,1.87704,-1.03249,1,11.18649
12,31,143,80.00000,1.38919,7.87846,regular,-60,True,70.00000,109.75000,29.75000,4307.00000,2,1614786,967,-1.51798,1.31475,0.37962,1.97198,1,59.10357
12,32,144,40.00000,6.12836,5.14230,regular,-60,True,30.00000,73.75000,33.75000,4375.00000,2,1622575,750,0.35173,2.07484,1.97273,0.73282,1,40.37860
12,33,145,40.00000,6.12836,5.14230,regular,-60,True,30.00000,78.25000,38.25000,5371.00000,2,1637820,5187,-0.09256,2.05430,1.73279,1.10731,1,52.57981
12,34,146,60.00000,4.00000,6.92820,regular,-60,True,50.00000,100.50000,40.50000,4613.00000,2,1647978,1801,-1.46244,1.56127,0.62088,2.04714,1,73.12795
12,35,147,140.00000,-6.12836,5.14230,regular,-60,True,130.00000,171.25000,31.25000,5772.00000,2,1671713,7472,-1.64756,-1.31475,-1.96239,0.76945,1,78.58981
12,36,148,20.00000,7.51754,2.73616,regular,-60,True,10.00000,55.75000,35.75000,4560.00000,2,1680603,1034,0.35173,2.09538,1.99052,0.74309,1,60.47118
12,37,149,80.00000,1.38919,7.87846,regular,-60,True,70.00000,101.75000,21.75000,3948.00000,2,1697983,6371,-1.07369,1.84887,1.06432,1.85428,1,40.14492
12,38,150,120.00000,-4.00000,6.92820,regular,-60,True,110.00000,147.25000,27.25000,5056.00000,2,1710527,885,-1.98077,0.36977,-0.67015,1.90029,1,49.42574
12,39,151,160.00000,-7.51754,2.73616,regular,-60,True,150.00000,199.50000,39.50000,4934.00000,2,1722102,1534,-1.53649,-1.31475,-1.90685,0.67326,1,60.55308
12,40,152,100.00000,-1.38919,7.87846,regular,-60,True,90.00000,139.75000,39.75000,4820.00000,2,1732326,967,-1.98077,0.47249,-0.58120,1.95164,1,66.58347
12,41,153,140.00000,-6.12836,5.14230,regular,-60,True,130.00000,179.00000,39.00000,4375.00000,2,1740216,700,-2.05482,-0.45195,-1.41881,1.55355,1,52.40448
12,42,154,80.00000,1.38919,7.87846,regular,-60,True,70.00000,119.00000,39.00000,4370.00000,2,1750157,1201,-1.61054,1.37638,0.38671,2.08295,1,59.48254
12,43,155,20.00000,7.51754,2.73616,regular,-60,True,10.00000,58.00000,38.00000,5120.00000,2,1760348,1334,1.36988,1.54072,2.01925,-0.41599,1,28.35917
12,44,156,160.00000,-7.51754,2.73616,regular,-60,True,150.00000,201.00000,41.00000,4753.00000,2,1772507,2785,-1.70310,-1.27366,-1.95457,0.83809,1,56.79091
12,45,157,60.00000,4.00000,6.92820,regular,-60,True,50.00000,106.50000,46.50000,6586.00000,2,1784283,1818,-1.36988,1.64344,0.73832,2.00807,1,69.81270
12,46,158,100.00000,-1.38919,7.87846,regular,-60,True,90.00000,143.75000,43.75000,5982.00000,2,1797160,1251,-2.16589,0.59575,-0.56702,2.17359,1,64.62055
